Product_ID,Store_ID,Date,p10,p50,p90,mean
Tron-o-matic 2 Pro,Dallas_01,2024-11-17,31.96541626652883,34.779180329032144,37.64965205745118,34.71524308942026
Tron-o-matic 2 Pro,Dallas_01,2024-11-18,31.10330409623718,34.01155500064254,37.13019584444659,33.91655670931249
Tron-o-matic 2 Pro,Dallas_01,2024-11-19,32.83097019764907,34.9948867558983,37.025366964927656,34.927686755829264
Tron-o-matic 2 Pro,Dallas_01,2024-11-20,42.276868444512544,44.86313651598149,47.074816811798975,44.798049561685914
Tron-o-matic 2 Pro,Dallas_01,2024-11-21,25.411929734706245,27.306912021273384,29.47915317611195,27.434053925756334
Tron-o-matic 2 Pro,Dallas_01,2024-11-22,44.69024358580361,47.58938931044557,50.31137238464326,47.51323314227782
Tron-o-matic 2 Pro,Dallas_01,2024-11-23,40.39388887939911,42.678527540240815,45.993185099118826,42.80901005057344
Tron-o-matic 2 Pro,Dallas_01,2024-11-24,33.11705657077703,35.56358373694095,38.19569215885228,35.68128143858548
Tron-o-matic 2 Pro,Dallas_01,2024-11-25,40.962291511195836,43.761758144141886,46.43437507235966,43.76515863784015
Tron-o-matic 2 Pro,Dallas_01,2024-11-26,30.31690631885185,32.3396088529863,35.366463075007694,32.63095972061898
Tron-o-matic 2 Pro,Dallas_01,2024-11-27,25.599962532056843,27.745528157152812,30.458707482472953,27.877077670731715
Tron-o-matic 2 Pro,Dallas_01,2024-11-28,24.773078809688514,27.42224695549209,29.092131270941906,27.20107620408045
Tron-o-matic 2 Pro,Dallas_01,2024-11-29,48.35141768743489,51.37202301969544,53.84429644056782,51.128277545401716
Tron-o-matic 2 Pro,Dallas_01,2024-11-30,30.11553921180456,32.35440570807127,34.48241379718154,32.32350909233166
Tron-o-matic 2 Pro,Dallas_01,2024-12-01,40.26070507114511,42.98509215041719,45.20915518434721,42.998442727836455
Tron-o-matic 2 Pro,Dallas_01,2024-12-02,26.089938699466092,28.367717767756396,30.566925454223657,28.324369209511733
Tron-o-matic 2 Pro,Dallas_01,2024-12-03,25.27042332138861,27.724552252802308,30.13067936104239,27.693584706550013
Tron-o-matic 2 Pro,Dallas_01,2024-12-04,25.408961725743694,27.78290000760705,30.40951413415106,27.72523188448526
Tron-o-matic 2 Pro,Dallas_01,2024-12-05,25.38801945254549,27.99856929385744,30.255389461516273,27.88984781267334
Tron-o-matic 2 Pro,Dallas_01,2024-12-06,25.11730732412487,27.7798828582482,30.03502445709766,27.82708273760154
Tron-o-matic 2 Pro,Dallas_01,2024-12-07,33.84027443886154,36.40039362836012,38.671767711557564,36.28155264206096
Tron-o-matic 2 Pro,Dallas_01,2024-12-08,24.905451865229853,27.89336556252975,30.35087671774664,27.69452609128506
Tron-o-matic 2 Pro,Dallas_01,2024-12-09,42.29218816328163,44.42793307116663,47.270403193880156,44.649890741585516
Tron-o-matic 2 Pro,Dallas_01,2024-12-10,25.444580585730805,28.06409434747132,30.30534471663991,28.001499965168787
Tron-o-matic 2 Pro,Dallas_01,2024-12-11,42.0886396802971,44.40412346062883,46.44912012021742,44.33326359755107
Tron-o-matic 2 Pro,Dallas_01,2024-12-12,25.48279981969205,28.090636107525643,30.248946888324724,28.01166820794167
Tron-o-matic 2 Pro,Dallas_01,2024-12-13,24.98205975912086,27.80816472192221,30.167537672992804,27.56827852280444
Tron-o-matic 2 Pro,Dallas_01,2024-12-14,25.05843472719938,27.55950878152553,30.38168693452055,27.68297593589427
Tron-o-matic 2 Pro,Dallas_01,2024-12-15,31.29951037865924,33.31739461991317,35.986668471392434,33.452155696990786
Tron-o-matic 2 Pro,Dallas_01,2024-12-16,28.90847095580079,31.77902998170964,34.58019938632408,31.612004554231152
Tron-o-matic 2 Pro,Dallas_01,2024-12-17,35.433518701556345,38.708932206184485,41.029841720034156,38.44453530138401
Tron-o-matic 2 Pro,Dallas_01,2024-12-18,25.47680203434626,28.052251983373854,30.940276292500165,27.942285044609918
Tron-o-matic 2 Pro,Dallas_01,2024-12-19,45.776878335849865,48.56891229651747,51.49153693661092,48.608822976398436
Tron-o-matic 2 Pro,Dallas_01,2024-12-20,30.099550843167545,32.796090106168705,35.20522460470192,32.63933271475481
Tron-o-matic 2 Pro,Dallas_01,2024-12-21,25.04081942681703,27.52567214358336,30.19298061539645,27.473637635049
Tron-o-matic 2 Pro,Dallas_01,2024-12-22,25.264710468392057,27.434037911389062,29.70883214874696,27.508074896963326
Tron-o-matic 2 Pro,Dallas_01,2024-12-23,41.43531319177957,44.11461089408731,46.322531977697466,44.074561532606324
Tron-o-matic 2 Pro,Dallas_01,2024-12-24,25.30942958657968,28.14194501069846,30.244176950745675,28.01152667069463
Tron-o-matic 2 Pro,Dallas_01,2024-12-25,25.659102631417966,28.106880371769723,30.303522609241384,27.947459513001046
Tron-o-matic 2 Pro,Dallas_01,2024-12-26,25.598261287359694,27.99638490875144,30.120466742704004,28.04749624649043
Tron-o-matic 2 Pro,Dallas_01,2024-12-27,24.825871825076987,28.01142276394946,29.995666465510574,27.829040443769745
Tron-o-matic 2 Pro,Dallas_01,2024-12-28,25.992922638029068,28.26430346937514,30.449561692720582,28.173880759941042
Tron-o-matic 2 Pro,Dallas_01,2024-12-29,25.669047195297363,27.98017010302311,30.759699169085295,28.138609168050884
Tron-o-matic 2 Pro,Dallas_01,2024-12-30,25.748984978993438,28.007608447816246,30.674262607864513,28.069996278401803
Tron-o-matic 2 Pro,Dallas_01,2024-12-31,34.683006010945334,37.15445469268291,39.825292325908954,37.27793166875563
Tron-o-matic 2 Pro,Houston_01,2024-10-01,30.515151580706785,32.58947867429236,34.55380238274501,32.422531190636036
Tron-o-matic 2 Pro,Houston_01,2024-10-02,26.270075925054893,28.800676668553947,31.16609093390891,28.844615066210213
Tron-o-matic 2 Pro,Houston_01,2024-10-03,26.95906586354379,28.97611966688895,31.450564426290242,28.93817739562025
Tron-o-matic 2 Pro,Houston_01,2024-10-04,30.126286297435676,32.431947517111766,34.53233931883378,32.44757278804145
Tron-o-matic 2 Pro,Houston_01,2024-10-05,40.759339710452664,43.37684601945687,46.08339778613922,43.42659398585722
Tron-o-matic 2 Pro,Houston_01,2024-10-06,33.855170666211734,35.94113123144844,38.22029470856142,36.06965285824349
Tron-o-matic 2 Pro,Houston_01,2024-10-07,30.214925331860943,32.12764224902995,34.58426858066387,32.23456123460743
Tron-o-matic 2 Pro,Houston_01,2024-10-08,33.88161268989689,36.25664998081004,38.778577282769106,36.335410047369166
Tron-o-matic 2 Pro,Houston_01,2024-10-09,26.56276721254855,29.280173134505528,31.557322688814846,29.041223149329525
Tron-o-matic 2 Pro,Houston_01,2024-10-10,26.659540625625645,29.047208864004578,31.030619077328346,28.90315489959695
Tron-o-matic 2 Pro,Houston_01,2024-10-11,30.25211891686868,32.564287725593616,34.47486293201899,32.47969006402881
Tron-o-matic 2 Pro,Houston_01,2024-10-12,26.282711881349364,29.009075193624057,31.4603639071067,28.882599418966443
Tron-o-matic 2 Pro,Houston_01,2024-10-13,25.91786489654564,28.888370477111728,31.008202809960697,28.69761835959542
Tron-o-matic 2 Pro,Houston_01,2024-10-14,26.68166374485185,28.80868359440683,31.292417700037294,28.81222650346043
Tron-o-matic 2 Pro,Houston_01,2024-10-15,31.268659963613423,33.453652792953775,35.372502251332286,33.3648754350682
Tron-o-matic 2 Pro,Houston_01,2024-10-16,26.492036925258482,28.533945088464925,30.480749638337837,28.419528681060275
Tron-o-matic 2 Pro,Houston_01,2024-10-17,26.28344931015275,28.40968167600249,30.22718673685228,28.302706719060716
Tron-o-matic 2 Pro,Houston_01,2024-10-18,41.99969068192452,44.20451570009482,46.74446307706068,44.37119109339772
Tron-o-matic 2 Pro,Houston_01,2024-10-19,31.130794357168305,33.64536844211928,35.8478717999714,33.57717279692278
Tron-o-matic 2 Pro,Houston_01,2024-10-20,26.042572548264502,28.219512393151206,30.655057403848293,28.226177283000624
Tron-o-matic 2 Pro,Houston_01,2024-10-21,25.664197307343926,28.33682616376164,30.749548921571495,28.266898015475363
Tron-o-matic 2 Pro,Houston_01,2024-10-22,26.219276152853908,28.2165585760493,30.712048554229256,28.30919911608056
Tron-o-matic 2 Pro,Houston_01,2024-10-23,28.81093415224439,31.15908659966738,33.70625071441063,31.33334737553665
Tron-o-matic 2 Pro,Houston_01,2024-10-24,25.329777509646274,27.966955135329265,30.250083375540527,27.91477070424867
Tron-o-matic 2 Pro,Houston_01,2024-10-25,41.88329558896746,44.207699212758804,46.97886129671476,44.27300594576005
Tron-o-matic 2 Pro,Houston_01,2024-10-26,33.265988636275914,35.39877446329657,37.4572669556749,35.39156562379254
Tron-o-matic 2 Pro,Houston_01,2024-10-27,24.682490708989178,27.236605488012025,29.72205406291785,27.17366478591602
Tron-o-matic 2 Pro,Houston_01,2024-10-28,42.53169057611293,44.88751832008042,47.62004277599351,44.92850455003859
Tron-o-matic 2 Pro,Houston_01,2024-10-29,45.16880565510829,47.46906482524456,49.86545710550483,47.596647289094825
Tron-o-matic 2 Pro,Houston_01,2024-10-30,28.89699620938143,31.132614762653713,33.26424407030715,31.001855601617173
Tron-o-matic 2 Pro,Houston_01,2024-10-31,25.49382505704481,27.32357698958811,29.613784876331003,27.375777968496095
Tron-o-matic 2 Pro,Houston_01,2024-11-01,32.41472762187192,34.99829078871406,36.994807898528464,34.85790214948517
Tron-o-matic 2 Pro,Houston_01,2024-11-02,24.90978395375762,27.145891924080384,28.99279439250011,27.109695466510928
Tron-o-matic 2 Pro,Houston_01,2024-11-03,24.041514744775164,26.362676288255216,29.865956555981274,26.568207813328844
Tron-o-matic 2 Pro,Houston_01,2024-11-04,24.218118818392536,26.652017029353107,29.35871684220702,26.640222519252593
Tron-o-matic 2 Pro,Houston_01,2024-11-05,23.676714408495194,26.479396014816174,29.42634159171355,26.386682899682306
Tron-o-matic 2 Pro,Houston_01,2024-11-06,30.47326430233681,32.82778592532981,35.003310788007425,32.770375158405415
Tron-o-matic 2 Pro,Houston_01,2024-11-07,23.482176953491468,26.25749471479728,28.174902486674306,26.077570265808312
Tron-o-matic 2 Pro,Houston_01,2024-11-08,23.806391927785477,26.286239945619766,28.2339648486376,26.23316236524436
Tron-o-matic 2 Pro,Houston_01,2024-11-09,23.761979328962816,26.283616651872965,28.665229651929323,26.12865844692031
Tron-o-matic 2 Pro,Houston_01,2024-11-10,22.81881623588683,25.975888250932016,27.918551309996687,25.768865231236692
Tron-o-matic 2 Pro,Houston_01,2024-11-11,23.580151970329844,26.144175031196923,28.690163195620553,26.127204068505492
Tron-o-matic 2 Pro,Houston_01,2024-11-12,24.082744803675865,26.09620740230339,28.61258294524753,26.212545315111946
Tron-o-matic 2 Pro,Houston_01,2024-11-13,30.061160116703093,33.200802839320325,35.36866501287507,33.005040571949934
Tron-o-matic 2 Pro,Houston_01,2024-11-14,23.410417457971064,25.758126570164183,27.78945111068194,25.649451999178137
Tron-o-matic 2 Pro,Houston_01,2024-11-15,23.152858416703136,25.192900008413684,28.115903837466064,25.452198604877967
Tron-o-matic 2 Pro,Houston_01,2024-11-16,23.172226804583993,25.59862047699917,27.9820914111778,25.516548455472567
Tron-o-matic 2 Pro,Houston_01,2024-11-17,29.54399529288095,31.468065254299137,34.2734943847028,31.672949383547017
Tron-o-matic 2 Pro,Houston_01,2024-11-18,28.87416657635978,31.471171357840856,34.36044600798718,31.492498221721522
Tron-o-matic 2 Pro,Houston_01,2024-11-19,30.10425669466809,32.623053109197784,35.13268142942165,32.54178014875389
Tron-o-matic 2 Pro,Houston_01,2024-11-20,39.50685105392208,41.57490248973033,43.87883584312803,41.57170115589307
Tron-o-matic 2 Pro,Houston_01,2024-11-21,23.535651646324,25.76440278366405,27.932554002561375,25.760280275674383
Tron-o-matic 2 Pro,Houston_01,2024-11-22,42.29106651873415,44.33377626360328,46.50560756938682,44.34569587510137
Tron-o-matic 2 Pro,Houston_01,2024-11-23,37.691982868737064,40.49107822765788,42.412253580611534,40.20852883364019
Tron-o-matic 2 Pro,Houston_01,2024-11-24,30.265419446448607,32.80433165491847,35.45092581795882,32.891053690787906
Tron-o-matic 2 Pro,Houston_01,2024-11-25,38.20965916304448,40.076885257888975,42.35550980490102,40.2458883468903
Tron-o-matic 2 Pro,Houston_01,2024-11-26,28.393825462710197,30.264116725533405,32.133511315367734,30.383869980561595
Tron-o-matic 2 Pro,Houston_01,2024-11-27,22.40043086217668,25.08778864950641,27.309517252365783,25.080879449801813
Tron-o-matic 2 Pro,Houston_01,2024-11-28,23.186610494360743,25.183400744747694,27.632010265394623,25.272911374615234
Tron-o-matic 2 Pro,Houston_01,2024-11-29,44.62803334052191,47.10764699819856,49.17982118722007,47.04603809042951
Tron-o-matic 2 Pro,Houston_01,2024-11-30,27.068572427542446,30.229412656783584,31.979967700328924,29.936735388529932
Tron-o-matic 2 Pro,Houston_01,2024-12-01,37.498956873320566,39.799790078280274,41.92272968065465,39.74596045646892
Tron-o-matic 2 Pro,Houston_01,2024-12-02,23.09555992910791,25.475363754580886,27.689859641064572,25.460950129958004
Tron-o-matic 2 Pro,Houston_01,2024-12-03,23.10023585013095,25.808088878149487,28.210478708712863,25.779688214903526
Tron-o-matic 2 Pro,Houston_01,2024-12-04,22.742169983256503,25.104124671562563,27.915496130381637,25.14411123103107
Tron-o-matic 2 Pro,Houston_01,2024-12-05,23.22084584118844,25.20595254320323,27.581473273777103,25.327072953720766
Tron-o-matic 2 Pro,Houston_01,2024-12-06,23.23168167543181,25.310472645608588,28.34301606932781,25.504905897416517
Tron-o-matic 2 Pro,Houston_01,2024-12-07,30.35914940722862,33.23759987625808,35.93567624615586,33.27013200781548
Tron-o-matic 2 Pro,Houston_01,2024-12-08,23.01097135938346,25.615926590012087,27.793703027606963,25.484453140204206
Tron-o-matic 2 Pro,Houston_01,2024-12-09,38.666378975820706,40.615940422924496,43.27800546735292,40.86761052810354
Tron-o-matic 2 Pro,Houston_01,2024-12-10,23.219984696939132,25.708020513255917,28.028677342660895,25.759622896923307
Tron-o-matic 2 Pro,Houston_01,2024-12-11,37.70345037433979,39.80030212093655,42.03325819758913,39.83488438753742
Tron-o-matic 2 Pro,Houston_01,2024-12-12,22.64863368414344,25.223150296848104,27.63164759212421,25.24652922397151
Tron-o-matic 2 Pro,Houston_01,2024-12-13,23.408728062382995,25.46181177839522,27.586377875994028,25.423916330132037
Tron-o-matic 2 Pro,Houston_01,2024-12-14,23.455983414249115,25.377812118725096,28.143463260409796,25.492488135087072
Tron-o-matic 2 Pro,Houston_01,2024-12-15,28.025534522216077,30.122806105334273,32.41200671724467,30.1683465106771
Tron-o-matic 2 Pro,Houston_01,2024-12-16,25.90992314801878,28.888793379358653,31.87240280929219,28.81648472502995
Tron-o-matic 2 Pro,Houston_01,2024-12-17,33.66867319638994,35.81556929611176,37.790026530143,35.76585626278072
Tron-o-matic 2 Pro,Houston_01,2024-12-18,23.205774279832635,25.32472938522872,26.976600166343374,25.233113083233892
Tron-o-matic 2 Pro,Houston_01,2024-12-19,43.194391219653326,44.970255746706215,47.0350410063488,45.061464514055494
Tron-o-matic 2 Pro,Houston_01,2024-12-20,26.742208999509767,29.56502048486238,32.103496868275485,29.49762873114198
Tron-o-matic 2 Pro,Houston_01,2024-12-21,23.338447853854248,25.984554177038227,28.103592780806117,25.784668131671598
Tron-o-matic 2 Pro,Houston_01,2024-12-22,22.843905683493784,25.174506306977918,27.54299845999573,25.15132568259953
Tron-o-matic 2 Pro,Houston_01,2024-12-23,37.73461384538363,40.375891964153794,42.47491122313021,40.36005842558654
Tron-o-matic 2 Pro,Houston_01,2024-12-24,23.711075896238064,25.84263125312291,28.151214241643675,25.945670330641644
Tron-o-matic 2 Pro,Houston_01,2024-12-25,22.583680867826757,25.376567578722003,28.031974967146425,25.308727713760586
Tron-o-matic 2 Pro,Houston_01,2024-12-26,23.32566046184098,25.357998117123376,27.3363437130257,25.41630353026716
Tron-o-matic 2 Pro,Houston_01,2024-12-27,22.614343474347724,24.719328974134076,27.851655861791446,25.12889766513011
Tron-o-matic 2 Pro,Houston_01,2024-12-28,23.295606714722656,25.87246961624514,28.594607150129473,25.780358180346994
Tron-o-matic 2 Pro,Houston_01,2024-12-29,22.89686244635395,25.191747177094992,27.41843772328766,25.196008521774317
Tron-o-matic 2 Pro,Houston_01,2024-12-30,23.037960838948337,25.613102556343424,28.221170474893334,25.5717223710597
Tron-o-matic 2 Pro,Houston_01,2024-12-31,32.36123297861936,34.78985603387316,36.75727009676283,34.5518691593279
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-01,24.666327426581734,27.138939481515113,28.80394900294279,26.930169619283518
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-02,22.30986431486312,24.522865946781167,26.409151068374154,24.448155825244484
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-03,22.035518322341876,24.283978662132338,26.26863839126353,24.25103444008739
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-04,25.474662613369464,27.548600874526812,30.037987352422945,27.541550378125592
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-05,34.79041411304404,36.326835885237436,37.882511265969036,36.35057152324374
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-06,28.435022250972196,30.460626735281195,32.481395588992214,30.40227171020314
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-07,25.54236335096947,26.960372561090516,28.974537579336744,27.036057812602685
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-08,28.015274920956134,30.052620861252244,31.96032199076637,30.014641449408987
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-09,22.41243723712452,24.364709322707316,26.184093122824244,24.32959894051102
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-10,22.200424956269682,24.22295154705635,26.014689942512746,24.095254499649727
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-11,25.110605319837084,27.06991241285061,29.06409144358183,27.08083422183535
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-12,22.177293079797366,23.974483228381512,25.97456469421719,24.093844254066365
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-13,22.37801287574581,24.16261200547279,25.87517855818016,24.166559200496327
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-14,21.539273480433888,23.725407143980526,26.10838237545556,23.68725597880913
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-15,25.815813109358146,27.87421814523915,29.85501796042527,27.70990416167786
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-16,21.715934463934527,23.847121945260824,25.91448807503268,23.92830617250956
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-17,21.419138029601044,23.769553366581917,25.657340481452767,23.59830321068692
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-18,35.21778100201203,37.1426448106301,38.81882787386737,37.03671723903766
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-19,25.625603069104315,27.466583451288976,29.11534004233928,27.460406900578906
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-20,21.240110833215727,23.26645749992211,26.008031151184873,23.377312402086403
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-21,21.706669796125865,23.144328562586182,25.47279951428901,23.37890362122109
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-22,21.108163063510172,23.21860857643186,25.308203712329345,23.193440658436614
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-23,24.13741635572649,26.114955312665945,28.39217324182057,26.234774896158832
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-24,20.85780249246303,22.993584783064442,25.17973152878045,22.986101266775268
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-25,34.30858076623179,36.58587488728152,38.37446732595333,36.42000334427668
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-26,27.428459969034154,28.953040874737315,30.883006655293606,29.101287520779852
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-27,21.032767575320985,22.838908245469554,25.023176667121163,23.023787800665758
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-28,34.667216866822606,37.03928944127594,39.223670485856786,37.09831427031699
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-29,37.371443296444006,39.30691212421887,40.73226125461065,39.14538410205904
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-30,24.500386805458415,26.20242095640029,28.071961796307146,26.14978226769855
Tron-o-matic 2 Pro,Philadelphia_01,2024-10-31,20.170154021229063,22.051317530528067,23.664881175547528,21.97958169056622
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-01,27.05984547084361,28.71401334578537,30.43232112576721,28.775637577811327
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-02,20.19479769635053,22.54801292243766,24.1690526676459,22.252122320761053
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-03,19.80916439702623,22.34510299162033,23.90932748270748,22.09543141633297
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-04,20.240121268672812,21.957219529662332,23.85400583859112,22.014944613643006
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-05,20.257907937989252,21.908016095089867,23.971044862968576,22.10166054263847
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-06,24.934679420514975,26.757119544520027,28.733268519595374,26.867686983027873
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-07,19.919625112624324,22.006499106972917,23.572190672274694,21.867428364708346
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-08,19.41706116458424,21.533816830990286,24.059777318336575,21.634941875017944
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-09,19.739208938694233,21.92828723908114,23.788515183683565,21.82865792337628
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-10,19.444742627017916,21.42017525169303,23.672067244051956,21.50989160776913
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-11,18.989115613717008,21.46703940985282,23.762998455502295,21.44843879608814
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-12,19.419838876816733,21.77539340568028,23.631472754087344,21.626834920379547
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-13,25.79078905558673,27.669543547866983,29.723055991868875,27.6979962150695
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-14,19.017033345253544,21.04303105283219,23.092756015958088,21.022738864619942
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-15,19.417462367407637,21.677447715219465,23.423670071181256,21.472784344331515
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-16,19.11145497806862,21.362764981588345,23.62663903607108,21.283137622746885
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-17,24.953358077901914,26.869214016633837,28.63919255939826,26.837704143473378
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-18,24.28815271774242,26.33551370782904,27.941174326563896,26.227578987708963
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-19,25.410605534102658,27.160766364402605,28.96400596538279,27.12753080053239
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-20,32.75857729263136,34.51365728893347,36.72780646941818,34.72298254635889
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-21,18.881571127412002,21.154624839299483,23.160213376612237,21.130981186083556
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-22,35.08977344169815,37.05134918126337,38.85072735643707,36.99522262317312
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-23,30.450055227654396,32.86517457542744,35.06269916187198,32.86011514488505
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-24,26.033274602642177,27.891497880371958,29.511483162976972,27.867492945566866
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-25,31.7998688430533,33.3470692623357,35.305655507304735,33.47240270519092
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-26,23.15921163314719,24.937961263340448,27.071798354261837,25.064247573951874
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-27,19.068970736322964,21.35481816811586,22.742492313408544,21.083102366334348
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-28,19.0011624407772,21.137570333723655,23.088650997481565,21.022455496103
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-29,36.92699881335927,38.844489062711915,41.12681949350193,38.89276895323235
Tron-o-matic 2 Pro,Philadelphia_01,2024-11-30,23.073586511915387,24.877567715006126,26.776400762015705,24.82226485987292
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-01,30.815294241715414,32.789229346593494,34.73855021647399,32.79198494765595
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-02,18.62788047879345,21.129110768970857,23.45776230527119,21.169671660294085
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-03,19.101549649975873,21.082084373022617,23.038042595696872,21.088366032268674
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-04,19.351491157610177,21.07639504151339,23.380167626286852,21.21383480263405
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-05,19.05300738377576,21.070353458748897,22.578472236000067,20.982146058144785
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-06,18.821121476266953,20.96849749192668,22.784986429264258,20.8453467418957
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-07,25.47888088325877,27.478674262905447,29.337334514242055,27.50939741768936
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-08,19.148515324302434,21.1718793884751,22.90159310960691,21.034489464739924
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-09,31.811738733083548,33.51676327571889,35.51828561331281,33.6132569798742
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-10,18.932437758262974,21.23461504661202,22.920416861293933,21.093174706821575
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-11,31.800100586835683,33.47750301235367,35.487769987542165,33.55697484582256
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-12,18.78996693710272,20.898446716601907,22.376977819225626,20.786356049975485
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-13,19.457330805379033,21.330695252778522,23.635687896958874,21.33273728781509
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-14,19.68414278467843,20.941940240392405,23.222386667270406,21.179464728632933
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-15,23.433873173920226,25.296618056473385,27.251097491265103,25.3449208302547
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-16,21.585217470741824,23.500025069455763,25.34092427962591,23.423791702340942
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-17,27.27430237385025,29.177698014717876,31.250597150443344,29.270246171457092
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-18,19.02878844572509,21.324374690739983,23.333666502314504,21.218527324745747
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-19,35.49493193751151,37.169744609055236,38.84068862451778,37.14658575816993
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-20,22.85944907840057,24.58017766542554,26.676884972008565,24.69386189420522
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-21,19.526133794561183,21.634167031484797,23.62837521524973,21.57785225937943
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-22,19.7227924668614,21.578397110376027,23.1558986196231,21.547915386678234
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-23,31.137720241554884,33.392134559983944,35.41361933294358,33.35514398306064
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-24,19.71076444912336,21.573504046715172,23.54045148085,21.600179739010606
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-25,19.382856080724643,21.063466558268523,23.27747877043368,21.236505866103442
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-26,19.240157309281408,21.464864567657056,23.453171605957827,21.43648396005109
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-27,19.60366158414954,21.673354123130284,23.548692785350546,21.63598659936283
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-28,19.8177880009975,21.590880117688968,23.637609545872426,21.667126831892993
Tron-o-matic 2 Pro,Philadelphia_01,2024-12-29,19.66749636248622,21.8185507064878,23.791576013740556,21.75967485851878
